HYD_YEAR,Q
45737,4640.29
45738,13815.78
45739,7601.72
45740,4728.8
45741,5385.73
45742,2879.95
45743,6417.76
45744,3977.26
45745,4166.95
45746,5501.53
45747,4852.68
45748,4873.87
45749,4375.04
45750,6020.4
45751,9778.75
45752,3416.95
45753,3935.46
45754,5478.12
45755,8007.76
45756,3852.9
45757,11312.08
45758,5383.82
45759,9020.18
45760,5311.41
45761,3013.05
45762,7186.53
45763,4426.89
45764,3447.17
45765,9799.31
45766,10230.97
45767,11268.18
45768,6786.64
45769,8750.1
45770,3906.53
45771,14315.21
45772,8556.38
45773,4471.76
45774,9265.81
45775,5343.49
45776,5714.52
45777,3854.71
45778,6604.31
45779,7411.34
45780,6367.29
45781,6739.6
45782,9148.45
45783,5316.21
45784,5714.47
45785,6810.81
45786,3976.18
45787,5136.09
45788,7931.66
45789,4407.19
45790,7997.53
45791,6383.4
45792,10190.28
45793,7614.8
45794,11190.57
45795,6699.97
45796,6424.91
45797,8654.87
45798,3689.22
45799,4910.79
45800,7072.54
45801,6169.36
45802,8909.58
45803,3633.21
45804,6587.35
45805,12419.04
45806,3159.88
45807,8876.78
45808,5997.64
45809,6728.53
45810,8542.05
45811,9517.57
45812,3031.69
45813,3852.85
45814,4154.61
45815,5871.17
45816,8396.2
45817,4338.61
45818,9431.72
45819,6268.9
45820,4035.26
45821,5596.78
45822,8268.15
45823,9805.0
45824,7554.94
45825,4270.42
45826,3662.69
45827,4100.4
45828,3492.56
45829,3430.24
45830,4455.37
45831,3842.93
45832,4094.58
45833,3687.77
45834,4437.48
45835,5702.48
45836,9939.45
45837,5269.62
45838,4578.14
45839,5321.23
45840,4931.35
45841,5690.11
45842,8702.2
45843,4650.41
45844,6051.62
45845,7375.96
45846,7443.2
45847,6391.36
45848,9211.99
45849,6634.47
45850,5524.4
45851,6644.24
45852,4485.2
45853,3543.72
45854,3970.23
45855,5915.38
45856,7996.51
45857,4804.23
45858,3991.22
45859,6210.19
45860,6450.24
45861,3639.92
45862,3433.37
45863,9424.2
45864,7721.12
45865,5902.83
45866,7927.41
45867,5228.85
45868,5353.92
45869,7259.03
45870,9616.89
45871,6701.77
45872,6539.95
45873,12415.62
45874,10749.6
45875,2742.32
45876,4350.74
45877,6157.5
45878,6977.64
45879,3219.87
45880,4939.15
45881,1606.33
45882,6107.97
45883,9649.71
45884,4833.89
45885,7984.38
45886,8976.59
45887,4520.97
45888,9421.74
45889,6083.08
45890,6200.24
45891,8830.62
45892,5755.05
45893,3187.28
45894,4194.79
45895,6393.34
45896,9308.71
45897,9681.95
45898,6196.69
45899,6968.08
45900,5057.97
45901,4543.15
45902,10400.14
45903,4728.49
45904,4925.39
45905,6150.57
45906,8055.21
45907,3985.99
45908,5207.99
45909,9303.93
45910,5024.56
45911,12143.19
45912,9379.76
45913,5447.56
45914,2162.06
45915,5976.38
45916,6537.84
45917,3377.72
45918,5140.83
45919,5521.26
45920,9521.41
45921,11484.31
45922,7028.77
45923,7246.32
45924,8033.38
45925,4948.28
45926,3750.31
45927,5577.53
45928,9064.75
45929,5461.18
45930,8211.71
45931,5519.37
45932,4152.37
45933,6893.84
45934,6398.81
45935,7275.71
45936,3133.86
45937,4791.63
45938,7655.1
45939,4580.01
45940,6291.49
45941,3263.27
45942,8025.13
45943,7022.95
45944,6742.83
45945,13363.69
45946,7446.36
45947,3436.52
45948,2842.02
45949,6868.29
45950,8366.57
45951,5153.55
45952,5228.53
45953,4485.05
45954,3191.18
45955,6347.53
45956,9157.4
45957,3994.5
45958,2746.92
45959,4886.79
45960,6539.2
45961,7304.22
45962,5029.08
45963,8527.14
45964,6333.5
45965,2680.97
45966,4298.93
45967,8224.99
45968,4153.97
45969,5032.25
45970,6190.14
45971,8566.05
45972,5366.26
45973,3096.17
45974,6044.86
45975,7752.86
45976,3155.57
45977,6244.06
45978,9067.51
45979,13325.28
45980,6680.34
45981,4280.54
45982,8295.41
45983,4775.95
45984,6463.86
45985,5677.23
45986,6737.04
45987,9529.72
45988,4556.56
45989,9791.65
45990,2418.16
45991,4493.72
45992,6713.96
45993,5102.24
45994,6858.85
45995,8508.69
45996,7989.65
45997,6468.8
45998,2192.3
45999,5886.32
46000,6576.68
46001,7463.48
46002,6857.48
46003,6372.36
46004,11821.09
46005,9321.48
46006,4458.74
46007,2560.87
46008,5547.97
46009,8256.2
46010,6581.05
46011,3285.33
46012,2757.4
46013,4986.94
46014,6149.11
46015,2317.56
46016,3864.6
46017,3877.51
46018,5545.19
46019,11789.62
46020,4306.95
46021,4878.83
46022,7718.03
46023,4794.68
46024,6490.89
46025,10413.34
46026,4301.31
46027,5808.36
46028,5252.12
46029,10250.15
46030,10468.12
46031,2075.75
46032,8343.06
46033,7226.83
46034,6345.78
46035,9749.66
46036,2758.31
46037,8043.83
46038,4026.62
46039,10130.99
46040,5777.7
46041,9021.66
46042,6961.17
46043,4881.43
46044,4050.04
46045,3483.38
46046,9199.91
46047,9446.45
46048,7064.39
46049,10439.83
46050,4379.29
46051,4718.85
46052,6416.05
46053,4404.59
46054,3981.62
46055,6430.73
46056,5969.28
46057,5789.78
46058,4373.59
46059,5916.9
46060,10935.88
46061,10791.29
46062,4231.96
46063,3663.08
46064,3173.13
46065,7446.62
46066,5116.44
46067,5082.02
46068,9828.61
46069,5945.85
46070,6592.2
46071,4899.84
46072,8694.43
46073,9751.21
46074,11509.88
46075,11066.14
46076,8776.12
46077,5831.64
46078,4709.84
46079,11575.95
46080,2800.11
46081,4488.24
46082,2414.69
46083,3412.46
46084,6271.73
46085,5360.59
46086,2929.87
46087,6658.77
46088,7444.08
46089,5362.63
46090,7119.87
46091,12722.46
46092,9131.51
46093,5005.75
46094,3544.42
46095,4143.51
46096,6439.97
46097,5755.66
46098,10119.4
46099,7040.42
46100,8994.62
46101,7733.63
46102,6839.0
46103,6065.38
46104,5425.01
46105,11875.04
46106,6512.16
46107,13932.07
46108,10296.91
46109,7708.05
46110,4425.98
46111,8915.87
46112,7769.4
46113,7250.03
46114,5069.97
46115,5563.79
46116,4963.89
46117,8143.23
46118,3419.99
46119,3655.01
46120,9626.67
46121,5839.95
46122,5100.0
46123,8057.09
46124,5681.03
46125,5196.92
46126,7746.95
46127,4780.21
46128,7277.34
46129,4742.54
46130,7387.69
46131,4072.8
46132,9245.05
46133,9031.82
46134,7363.15
46135,6188.59
46136,6001.4
46137,10208.17
46138,5835.76
46139,5648.7
46140,7783.21
46141,8142.48
46142,4319.83
46143,10476.16
46144,8396.75
46145,12198.35
46146,5135.62
46147,5681.42
46148,6242.14
46149,7080.19
46150,6859.29
46151,6016.8
46152,4942.96
46153,2450.41
46154,4625.91
46155,5560.26
46156,5919.73
46157,8148.44
46158,7008.95
46159,6789.09
46160,7472.96
46161,6305.21
46162,6743.08
46163,11052.36
46164,6626.49
46165,3384.9
46166,3243.95
46167,5545.73
46168,9695.88
46169,5337.6
46170,5578.43
46171,6224.15
46172,9522.88
46173,4528.37
46174,7697.64
46175,9704.53
46176,6253.19
46177,7878.86
46178,7456.78
46179,6745.02
46180,8705.12
46181,9712.73
46182,13011.52
46183,7712.04
46184,6769.71
46185,5132.42
46186,5619.62
46187,5554.53
46188,3724.8
46189,7087.36
46190,11079.27
46191,3460.15
46192,10817.17
46193,6072.64
46194,4710.58
46195,5466.64
46196,7338.08
46197,6786.96
46198,6192.64
46199,7062.91
46200,7276.87
46201,6925.32
46202,5255.34
46203,5504.21
46204,4503.65
46205,6337.44
46206,5224.62
46207,4059.13
46208,12948.01
46209,9360.04
46210,6084.56
46211,6545.66
46212,8099.49
46213,6181.85
46214,4161.82
46215,10778.43
46216,12538.29
46217,5061.77
46218,4779.79
46219,5479.95
46220,4692.82
46221,5014.45
46222,6870.35
46223,11344.68
46224,4272.22
46225,3255.67
46226,8772.19
46227,3409.83
46228,8096.83
46229,6701.97
46230,6549.45
46231,7906.31
46232,7829.37
46233,5202.21
46234,5486.74
46235,5053.95
46236,5812.99
46237,5999.06
46238,6348.43
46239,4405.11
46240,7938.75
46241,11362.3
46242,5566.54
46243,5048.17
46244,2757.79
46245,3899.29
46246,7670.41
46247,3752.08
46248,11031.21
46249,7486.94
46250,7508.79
46251,10325.59
46252,5301.25
46253,7241.42
46254,5418.17
46255,7580.66
46256,6777.84
46257,6728.44
46258,6115.13
46259,8222.44
46260,10862.46
46261,4507.35
46262,6001.27
46263,9854.81
46264,4236.32
46265,4274.1
46266,10284.08
46267,7413.88
46268,5986.61
46269,3766.68
46270,6146.23
46271,5734.37
46272,9090.57
46273,5045.33
46274,7847.12
46275,5046.38
46276,10309.64
46277,10888.0
46278,8667.02
46279,4891.85
46280,4157.87
46281,3888.51
46282,7108.7
46283,3521.45
46284,9439.29
46285,7547.32
46286,10287.15
46287,7241.04
46288,4860.35
46289,3550.43
46290,4074.05
46291,6354.95
46292,4602.87
46293,6857.29
46294,5470.74
46295,3683.88
46296,7863.56
46297,8620.91
46298,8390.42
46299,6197.96
46300,3038.63
46301,5089.17
46302,7225.57
46303,2553.18
46304,8776.65
46305,4433.48
46306,9083.41
46307,2510.01
46308,4272.99
46309,6085.35
46310,7706.82
46311,4580.61
46312,6588.71
46313,7955.34
46314,5791.45
46315,6868.68
46316,7553.82
46317,11031.5
46318,6380.66
46319,4358.86
46320,9826.53
46321,4795.61
46322,4114.34
46323,2488.25
46324,10445.84
46325,4800.19
46326,3738.54
46327,6889.75
46328,4806.19
46329,7647.25
46330,10312.57
46331,5709.96
46332,8931.83
46333,4381.91
46334,7053.62
46335,4809.85
46336,7471.4
46337,4965.74
46338,2783.45
46339,5657.21
46340,6215.29
46341,6390.69
46342,10954.2
46343,5599.81
46344,6558.77
46345,5648.48
46346,4251.0
46347,6198.53
46348,7758.49
46349,9186.28
46350,6015.43
46351,7247.06
46352,2682.04
46353,3849.27
46354,10107.66
46355,6770.3
46356,4400.87
46357,7325.74
46358,10471.07
46359,6130.4
46360,5500.29
46361,6160.7
46362,4970.78
46363,9510.61
46364,3280.56
46365,11453.51
46366,8221.56
46367,7040.58
46368,6773.65
46369,7323.06
46370,3889.15
46371,3652.96
46372,2520.7
46373,6035.82
46374,6342.98
46375,11433.92
46376,7603.93
46377,9702.73
46378,6179.85
46379,8116.21
46380,5693.87
46381,5059.71
46382,2196.04
46383,6313.44
46384,5398.01
46385,11633.9
46386,6486.83
46387,4238.44
46388,3254.82
46389,4601.41
46390,2795.95
46391,6569.63
46392,7462.6
46393,3946.67
46394,6736.88
46395,6189.13
46396,3314.01
46397,4818.38
46398,5344.16
46399,4745.1
46400,5769.47
46401,5512.75
46402,7200.42
46403,7066.49
46404,6364.32
46405,10031.3
46406,5077.54
46407,4614.78
46408,3215.06
46409,4513.11
46410,2810.06
46411,5683.45
46412,4914.88
46413,3148.14
46414,6072.37
46415,5139.88
46416,7755.96
46417,3903.73
46418,9550.84
46419,3651.97
46420,4466.31
46421,3436.22
46422,5184.84
46423,13110.63
46424,5824.88
46425,9695.88
46426,4052.92
46427,9307.96
46428,8809.72
46429,4026.33
46430,8633.37
46431,3451.15
46432,5790.65
46433,4061.45
46434,5092.48
46435,7581.8
46436,4453.96
46437,8141.65
46438,7606.62
46439,6093.19
46440,5305.44
46441,4213.12
46442,4458.36
46443,8518.61
46444,9688.7
46445,3702.81
46446,4125.02
46447,2982.38
46448,10404.24
46449,6027.02
46450,3312.48
46451,3539.94
46452,6759.33
46453,6849.31
46454,5160.46
46455,4845.99
46456,4403.95
46457,10223.47
46458,6306.05
46459,6011.68
46460,16128.69
46461,7492.35
46462,5044.2
46463,6533.99
46464,6294.02
46465,3609.25
46466,2560.56
46467,3780.98
46468,6496.15
46469,9912.33
46470,5878.69
46471,2808.83
46472,3522.7
46473,2525.03
46474,6439.72
46475,6394.81
46476,12395.67
46477,8267.59
46478,5168.71
46479,4531.42
46480,6137.55
46481,4564.42
46482,8450.48
46483,4653.15
46484,4506.77
46485,6619.7
46486,5515.48
46487,7666.39
46488,6959.98
46489,11551.62
46490,6283.53
46491,5364.42
46492,7702.15
46493,8489.06
46494,10378.99
46495,7703.64
46496,3723.72
46497,7487.71
46498,5998.09
46499,2809.48
46500,13145.02
46501,7490.42
46502,6543.7
46503,4599.42
46504,5228.02
46505,4893.52
46506,6857.98
46507,4766.81
46508,5291.03
46509,6222.41
46510,7873.22
46511,8446.58
46512,5737.12
46513,7494.67
46514,6258.68
46515,4601.96
46516,10011.74
46517,8377.75
46518,5090.56
46519,2596.13
46520,2318.83
46521,6523.96
46522,2885.98
46523,6221.79
46524,9757.17
46525,6059.05
46526,3178.19
46527,3648.93
46528,4920.62
46529,10342.24
46530,3140.77
46531,4264.18
46532,4807.25
46533,7866.58
46534,8003.76
46535,6927.55
46536,5410.14
46537,3962.91
46538,9123.7
46539,3576.72
46540,9135.46
46541,5100.35
46542,5377.31
46543,7770.03
46544,3532.46
46545,5932.75
46546,5002.27
46547,8884.43
46548,5066.48
46549,5780.97
46550,5850.01
46551,6623.83
46552,5604.58
46553,8535.83
46554,5460.44
46555,6046.47
46556,8405.38
46557,6374.5
46558,10173.59
46559,5704.12
46560,6105.9
46561,2905.2
46562,4370.04
46563,11386.58
46564,6437.04
46565,6745.41
46566,7690.63
46567,6799.73
46568,6955.79
46569,6550.36
46570,6590.36
46571,7986.2
46572,7092.85
46573,7878.44
46574,6984.49
46575,4387.91
46576,13824.68
46577,3918.07
46578,5362.22
46579,5761.84
46580,6031.05
46581,3553.86
46582,5501.69
46583,5767.81
46584,4506.02
46585,8457.29
46586,6077.75
46587,7725.96
46588,5056.39
46589,7225.73
46590,1821.85
46591,3613.9
46592,4940.09
46593,8211.44
46594,5231.69
46595,3682.15
46596,3656.7
46597,9405.17
46598,7005.88
46599,4095.57
46600,7946.03
46601,5687.83
46602,4755.93
46603,3810.25
46604,6674.76
46605,3998.36
46606,9056.64
46607,7728.41
46608,4716.49
46609,7977.83
46610,9447.47
46611,5594.71
46612,4449.11
46613,9427.23
46614,4514.62
46615,7696.04
46616,5921.15
46617,6843.44
46618,5065.06
46619,5049.9
46620,6442.9
46621,12660.68
46622,3607.97
46623,7692.87
46624,7615.42
46625,4907.65
46626,7561.5
46627,8668.5
46628,2253.7
46629,2829.54
46630,7089.87
46631,7128.07
46632,3830.23
46633,4900.94
46634,2621.54
46635,5533.48
46636,6955.4
46637,11833.84
46638,3833.16
46639,7424.4
46640,3086.25
46641,4597.01
46642,4952.2
46643,4044.38
46644,7308.49
46645,3905.31
46646,3305.13
46647,6081.07
46648,3015.44
46649,6134.16
46650,5411.17
46651,2061.89
46652,15041.56
46653,8773.52
46654,9861.21
46655,9706.71
46656,5437.55
46657,6535.97
46658,9373.1
46659,3452.28
46660,6911.24
46661,6223.18
46662,3208.64
46663,6507.19
46664,4803.97
46665,5638.64
46666,12230.8
46667,10401.27
46668,4221.06
46669,4704.8
46670,7862.97
46671,4224.87
46672,5748.89
46673,7383.84
46674,5550.82
46675,7399.41
46676,4940.66
46677,5748.61
46678,7996.0
46679,4088.84
46680,8313.38
46681,6269.09
46682,7172.81
46683,5759.95
46684,6749.05
46685,5040.01
46686,5036.98
46687,6268.66
46688,5384.06
46689,9756.95
46690,4403.71
46691,8151.17
46692,9313.08
46693,8401.52
46694,11160.8
46695,5341.35
46696,3479.86
46697,9677.3
46698,7292.16
46699,3179.68
46700,8400.89
46701,4179.05
46702,8318.71
46703,2204.78
46704,5142.73
46705,4664.5
46706,6638.71
46707,7543.05
46708,5990.3
46709,13781.68
46710,6160.02
46711,6226.84
46712,8238.31
46713,4619.45
46714,8351.17
46715,5181.49
46716,4813.2
46717,8947.82
46718,6826.17
46719,4150.19
46720,3925.6
46721,12819.39
46722,5398.29
46723,9102.79
46724,7252.66
46725,2887.58
46726,5875.31
46727,7440.47
46728,7981.23
46729,5104.92
46730,5306.93
46731,5395.89
46732,7410.56
46733,9865.17
46734,6018.33
46735,8382.27
46736,7389.4
46737,6481.24
46738,4640.54
46739,6199.03
46740,7672.01
46741,4392.81
46742,5202.89
46743,7054.26
46744,5328.81
46745,6576.49
46746,2516.68
46747,5194.51
46748,7514.88
46749,7383.87
46750,2474.11
46751,5483.65
46752,11443.08
46753,6934.01
46754,3886.83
46755,8137.75
46756,6616.19
46757,6289.65
46758,6604.72
46759,3967.01
46760,6596.5
46761,13756.69
46762,6641.63
46763,4116.68
46764,6961.76
46765,4525.12
46766,2978.33
46767,6474.66
46768,4761.04
46769,8139.73
46770,6496.96
46771,5259.94
46772,7030.97
46773,6015.07
46774,2743.93
46775,3224.48
46776,9376.29
46777,6301.37
46778,5170.58
46779,7082.71
46780,9473.66
46781,4526.09
46782,6874.86
46783,3940.74
46784,8167.33
46785,6618.49
46786,16781.88
46787,7329.65
46788,2910.1
46789,4903.99
46790,8609.65
46791,3418.66
46792,7935.0
46793,8465.61
46794,14912.81
46795,3907.86
46796,2253.2
46797,5845.38
46798,12456.99
46799,11100.96
46800,7685.45
46801,7209.08
46802,9790.87
46803,7967.86
46804,10771.4
46805,6638.75
46806,4719.24
46807,5150.8
46808,7467.47
46809,5061.03
46810,7485.27
46811,7866.87
46812,7918.58
46813,5512.98
46814,8598.24
46815,5509.89
46816,4954.96
46817,10841.57
46818,7982.0
46819,5367.97
46820,8400.56
46821,8727.95
46822,5308.17
46823,3940.92
46824,8467.97
46825,6016.07
46826,3162.09
46827,5726.15
46828,12090.68
46829,7230.06
46830,5428.92
46831,5553.31
46832,6337.91
46833,6390.52
46834,9835.12
46835,3164.82
46836,6195.14
46837,5313.41
46838,4524.43
46839,7224.99
46840,5714.26
46841,4098.29
46842,8357.89
46843,5839.86
46844,6058.43
46845,6442.43
46846,5130.63
46847,6036.46
46848,3972.49
46849,5416.58
46850,7959.58
46851,7318.78
46852,2657.25
46853,4957.79
46854,5821.04
46855,4000.71
46856,6658.57
46857,5603.67
46858,3763.72
46859,6053.87
46860,8848.35
46861,5885.02
46862,9764.94
46863,5163.35
46864,9365.65
46865,7288.19
46866,8099.43
46867,6986.36
46868,7782.42
46869,4991.43
46870,3765.78
46871,3437.02
46872,3136.96
46873,3977.93
46874,9521.35
46875,7744.95
46876,8655.82
46877,3504.93
46878,5141.27
46879,4206.64
46880,5030.23
46881,9411.27
46882,10998.01
46883,6761.33
46884,7172.37
46885,3680.17
46886,5331.77
46887,3141.06
46888,5026.31
46889,7170.58
46890,11001.2
46891,5166.67
46892,10972.15
46893,2219.41
46894,7093.86
46895,4133.35
46896,8440.9
46897,7770.73
46898,11179.13
46899,9685.49
46900,5593.36
46901,4794.19
46902,6688.94
46903,3045.46
46904,5495.83
46905,6790.67
46906,12329.08
46907,7011.0
46908,4600.9
46909,3385.41
46910,6629.93
46911,8852.45
46912,4257.13
46913,4728.7
46914,9502.48
46915,6501.13
46916,7888.38
46917,5657.21
46918,6652.56
46919,6287.76
46920,4217.7
46921,3358.43
46922,7136.61
46923,3636.78
46924,3094.09
46925,10980.15
46926,3642.42
46927,6809.03
46928,4733.55
46929,4959.68
46930,4852.89
46931,5008.21
46932,9033.2
46933,5932.25
46934,3732.54
46935,11284.1
46936,7900.66
46937,5188.39
46938,7664.5
46939,3795.68
46940,5292.84
46941,4898.35
46942,8256.09
46943,5272.36
46944,4310.42
46945,6139.35
46946,10155.51
46947,8548.53
46948,6185.0
46949,7452.41
46950,5195.38
46951,7480.35
46952,4021.22
46953,3962.45
46954,5835.4
46955,2417.42
46956,5669.09
46957,4118.01
46958,5461.1
46959,9092.03
46960,9875.72
46961,9146.46
46962,4137.42
46963,6256.05
46964,13027.47
46965,6636.8
46966,8015.0
46967,5365.13
46968,10201.15
46969,5076.82
46970,3890.74
46971,6514.34
46972,5383.76
46973,8801.87
46974,4489.95
46975,6812.48
46976,4613.53
46977,6978.18
46978,6991.28
46979,6974.91
46980,7347.85
46981,6103.72
46982,6310.13
46983,2762.19
46984,4604.64
46985,5290.56
46986,9834.35
46987,6680.06
46988,2233.54
46989,6337.51
46990,3872.34
46991,4271.84
46992,5452.85
46993,4315.01
46994,8367.14
46995,5452.2
46996,5558.68
46997,5288.03
46998,7125.13
46999,12683.23
47000,7773.64
47001,7357.09
47002,8663.04
47003,11132.19
47004,10803.58
47005,5354.65
47006,4527.79
47007,3539.13
47008,5103.24
47009,9710.83
47010,3878.77
47011,5867.82
47012,5608.19
47013,2676.39
47014,5862.81
47015,11648.42
47016,4747.16
47017,8376.39
47018,4671.03
47019,6279.72
47020,4269.41
47021,8815.12
47022,6639.53
47023,5595.8
47024,8886.05
47025,4936.49
47026,11158.99
47027,13203.39
47028,13150.16
47029,14529.62
47030,8675.09
47031,6510.8
47032,8901.51
47033,5463.43
47034,2651.87
47035,4450.51
47036,3851.73
47037,5649.23
47038,3335.54
47039,7482.19
47040,6637.53
47041,7716.01
47042,5982.46
47043,4780.34
47044,8357.65
47045,6504.26
47046,4565.62
47047,6735.87
47048,8781.94
47049,8133.45
47050,12244.3
47051,10158.33
47052,2642.21
47053,5267.23
47054,6770.13
47055,9382.18
47056,6151.27
47057,5304.28
47058,6456.61
47059,9334.24
47060,5866.38
47061,8597.67
47062,3657.29
47063,5303.9
47064,6883.28
47065,6371.37
47066,2687.28
47067,6266.35
47068,4286.03
47069,5241.31
47070,2722.19
47071,11221.02
47072,5416.37
47073,5945.33
47074,6190.26
47075,8606.63
47076,7511.26
47077,7819.93
47078,7440.89
47079,9785.23
47080,5556.15
47081,3416.79
47082,9779.23
47083,8079.43
47084,7380.72
47085,7049.52
47086,6346.4
47087,7088.56
47088,8183.68
47089,8625.61
47090,7155.12
47091,6873.82
47092,5729.61
47093,5572.26
47094,7643.36
47095,6764.67
47096,12984.34
47097,4374.77
47098,5337.66
47099,4171.66
47100,9198.79
47101,4058.09
47102,4019.56
47103,7479.97
47104,4489.06
47105,5270.33
47106,10181.5
47107,7451.76
47108,11264.53
47109,5555.0
47110,10410.51
47111,4928.98
47112,5552.58
47113,7134.97
47114,5668.38
47115,8686.43
47116,4650.14
47117,6336.67
47118,7476.81
47119,3047.11
47120,4460.09
47121,3541.25
47122,12253.24
47123,9353.28
47124,6305.91
47125,4270.93
47126,7740.74
47127,5779.11
47128,4390.33
47129,5291.17
47130,5366.12
47131,4351.38
47132,6011.24
47133,7163.34
47134,4529.08
47135,7013.01
47136,3609.25
47137,6128.3
47138,7514.79
47139,8506.64
47140,5348.9
47141,5768.39
47142,6583.58
47143,5641.36
47144,4816.09
47145,5405.21
47146,9382.95
47147,5373.02
47148,5929.06
47149,3964.52
47150,5899.01
47151,2707.65
47152,5154.03
47153,6370.0
47154,7343.25
47155,7004.35
47156,5925.98
47157,2927.89
47158,2835.02
47159,3079.5
47160,9245.92
47161,4999.75
47162,2328.77
47163,5119.17
47164,3029.66
47165,5783.77
47166,3825.97
47167,5394.02
47168,2961.44
47169,8105.63
47170,3663.06
47171,4716.85
47172,2632.63
47173,5947.25
47174,7827.52
47175,6563.01
47176,3730.67
47177,6346.33
47178,2602.0
47179,5453.53
47180,6815.26
47181,4941.5
47182,6931.17
47183,7210.05
47184,4950.42
47185,7189.44
47186,5808.09
47187,7140.56
47188,13453.66
47189,4598.68
47190,7192.96
47191,5095.77
47192,3494.49
47193,4769.35
47194,3700.11
47195,8826.4
47196,7893.95
47197,12288.86
47198,7709.23
47199,5984.49
47200,4156.4
47201,5919.44
47202,5831.07
47203,3018.95
47204,6523.33
47205,5345.0
47206,7902.6
47207,6922.18
47208,7099.87
47209,6577.27
47210,4248.26
47211,6817.24
47212,10389.69
47213,2767.13
47214,9707.58
47215,5813.77
47216,5986.77
47217,3664.95
47218,7280.86
47219,6089.22
47220,4097.28
47221,8132.01
47222,6614.54
47223,6809.33
47224,6341.44
47225,4168.06
47226,5717.04
47227,6765.84
47228,4078.28
47229,6270.02
47230,10898.93
47231,7322.42
47232,4863.47
47233,5760.14
47234,5571.48
47235,5901.75
47236,8169.88
47237,6789.79
47238,6143.21
47239,11610.1
47240,4775.81
47241,4869.65
47242,4803.7
47243,9305.61
47244,4685.93
47245,4792.37
47246,8802.35
47247,7233.08
47248,3151.71
47249,10015.91
47250,7262.3
47251,5335.04
47252,5859.96
47253,4482.42
47254,5588.54
47255,6782.54
47256,7838.03
47257,5053.27
47258,3752.1
47259,4859.0
47260,5164.58
47261,4972.71
47262,4488.91
47263,5002.82
47264,5732.79
47265,7223.88
47266,7606.17
47267,5953.35
47268,7034.64
47269,3182.28
47270,2526.45
47271,5571.23
47272,4464.37
47273,9808.43
47274,7075.13
47275,6842.23
47276,6704.12
47277,5323.35
47278,6008.21
47279,5635.22
47280,4006.73
47281,4757.95
47282,6122.4
47283,9417.06
47284,14260.6
47285,9780.13
47286,6694.35
47287,4703.73
47288,6403.48
47289,5666.49
47290,6947.03
47291,5320.02
47292,5171.12
47293,9414.54
47294,4003.15
47295,5179.54
47296,5809.99
47297,8951.59
47298,7348.92
47299,3691.18
47300,9511.27
47301,9044.99
47302,10136.04
47303,10383.36
47304,6341.87
47305,5535.39
47306,3777.72
47307,7587.19
47308,3465.1
47309,2951.91
47310,10159.34
47311,5063.54
47312,4527.99
47313,7782.9
47314,5837.91
47315,5723.97
47316,6339.25
47317,6004.41
47318,6557.08
47319,8059.12
47320,6785.96
47321,7434.01
47322,8062.07
47323,3136.83
47324,3926.44
47325,6314.09
47326,4565.46
47327,4223.87
47328,6314.38
47329,12866.53
47330,4654.28
47331,5296.17
47332,7666.08
47333,3662.44
47334,6389.84
47335,6947.59
47336,10463.52
47337,4358.2
47338,3405.01
47339,8583.73
47340,6168.28
47341,10842.38
47342,7733.58
47343,3453.68
47344,5369.73
47345,4529.61
47346,4414.46
47347,4009.6
47348,11754.21
47349,5704.69
47350,5774.55
47351,5749.92
47352,5305.12
47353,6133.45
47354,4583.36
47355,4376.02
47356,5134.37
47357,7288.71
47358,7847.52
47359,12387.59
47360,6845.55
47361,5546.71
47362,4993.8
47363,7801.92
47364,6225.49
47365,11084.36
47366,8449.84
47367,6664.56
47368,3603.32
47369,6777.76
47370,3950.81
47371,7016.76
47372,7121.84
47373,3829.93
47374,6433.39
47375,9882.74
47376,5895.67
47377,5332.39
47378,4911.93
47379,5560.31
47380,4634.45
47381,4899.19
47382,9245.01
47383,4496.5
47384,5995.0
47385,10591.22
47386,5848.1
47387,2970.34
47388,3177.06
47389,5087.34
47390,3823.36
47391,10379.15
47392,6072.26
47393,6254.18
47394,7719.22
47395,2183.36
47396,7752.19
47397,7528.66
47398,6239.27
47399,7287.78
47400,8290.63
47401,6896.63
47402,10912.51
47403,8043.84
47404,4424.05
47405,4171.4
47406,6240.17
47407,3007.78
47408,4230.13
47409,7325.38
47410,3953.8
47411,6194.0
47412,5695.65
47413,4145.49
47414,2320.02
47415,1856.56
47416,6877.54
47417,3341.64
47418,5318.36
47419,4550.5
47420,5676.88
47421,8545.81
47422,9036.53
47423,9375.26
47424,5885.79
47425,3173.12
47426,7342.6
47427,10648.24
47428,4675.6
47429,11121.33
47430,13326.92
47431,5311.3
47432,5962.11
47433,4605.25
47434,6599.6
47435,5053.9
47436,7945.62
47437,3830.29
47438,6125.79
47439,2725.74
47440,5986.34
47441,6257.15
47442,6723.6
47443,7426.9
47444,7944.08
47445,5861.29
47446,6616.72
47447,5680.88
47448,5787.74
47449,4227.22
47450,6430.79
47451,5758.62
47452,10127.4
47453,5984.34
47454,4748.0
47455,3998.8
47456,4546.61
47457,2942.62
47458,4538.38
47459,4047.08
47460,6555.25
47461,6177.12
47462,7770.25
47463,4889.59
47464,4610.29
47465,4410.8
47466,4216.65
47467,4455.18
47468,5675.78
47469,7399.91
47470,5957.28
47471,6114.0
47472,9425.8
47473,8566.72
47474,4465.33
47475,4147.05
47476,8945.56
47477,6367.82
47478,7141.4
47479,11682.63
47480,7737.28
47481,8810.36
47482,6519.22
47483,8801.3
47484,7232.37
